,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,reserved_room_type,customer_type,adr,total_of_special_requests,date
25645,Resort Hotel,222,2017,6,24,13,2,5,2,HB,GBR,Offline TA/TO,D,Transient,96.4,0,2017-06-13
25646,Resort Hotel,124,2017,6,24,13,2,5,2,BB,IRL,Direct,F,Transient,145.0,0,2017-06-13
25647,Resort Hotel,91,2017,6,24,13,2,5,2,HB,GBR,Online TA,H,Transient,258.0,0,2017-06-13
25648,Resort Hotel,287,2017,6,24,13,2,5,2,HB,GBR,Offline TA/TO,D,Contract,98.4,1,2017-06-13
25649,Resort Hotel,287,2017,6,24,13,2,5,2,HB,GBR,Offline TA/TO,D,Contract,98.4,0,2017-06-13
25650,Resort Hotel,157,2017,6,23,10,4,6,2,HB,GBR,Offline TA/TO,D,Contract,98.4,0,2017-06-10
25651,Resort Hotel,1,2017,6,25,18,2,0,1,BB,PRT,Direct,A,Transient,117.0,0,2017-06-18
25652,Resort Hotel,11,2017,6,24,13,2,5,2,BB,GBR,Offline TA/TO,D,Contract,76.0,0,2017-06-13
25653,Resort Hotel,123,2017,6,24,14,2,4,2,BB,CN,Direct,F,Transient,147.0,1,2017-06-14
25654,Resort Hotel,284,2017,6,24,17,2,1,2,BB,PRT,Online TA,A,Transient,100.03,2,2017-06-17
25655,Resort Hotel,179,2017,6,23,10,4,6,2,BB,NLD,Online TA,D,Transient,140.8,2,2017-06-10
25656,Resort Hotel,195,2017,6,23,7,4,9,2,BB,GBR,Online TA,E,Transient,140.0,1,2017-06-07
25657,Resort Hotel,0,2017,6,25,19,1,0,2,BB,PRT,Direct,A,Transient,142.5,0,2017-06-19
25658,Resort Hotel,232,2017,6,24,13,2,5,2,BB,GBR,Offline TA/TO,D,Transient,72.2,1,2017-06-13
25659,Resort Hotel,22,2017,6,25,18,2,0,2,BB,PRT,Online TA,A,Transient,130.0,1,2017-06-18
25660,Resort Hotel,162,2017,6,24,15,2,3,2,BB,GBR,Online TA,A,Transient,86.7,1,2017-06-15
25661,Resort Hotel,232,2017,6,24,13,2,5,2,BB,GBR,Offline TA/TO,D,Transient,73.63,1,2017-06-13
25662,Resort Hotel,135,2017,6,24,13,2,5,2,HB,GBR,Online TA,A,Transient,106.2,2,2017-06-13
25663,Resort Hotel,143,2017,6,24,17,2,1,2,BB,PRT,Direct,F,Transient,135.0,1,2017-06-17
25664,Resort Hotel,90,2017,6,24,15,2,3,2,BB,GBR,Offline TA/TO,D,Contract,70.4,0,2017-06-15
25665,Resort Hotel,261,2017,6,25,21,2,4,2,BB,GBR,Offline TA/TO,D,Transient,72.2,0,2017-06-21
25666,Resort Hotel,181,2017,6,24,14,2,5,2,HB,AUT,Online TA,E,Transient,172.0,1,2017-06-14
25667,Resort Hotel,155,2017,6,24,12,3,6,2,BB,GBR,Online TA,D,Transient,93.44,1,2017-06-12
25668,Resort Hotel,330,2017,6,23,10,4,7,2,BB,GBR,Offline TA/TO,E,Transient,85.7,0,2017-06-10
25669,Resort Hotel,136,2017,6,24,17,2,2,2,BB,PRT,Online TA,E,Transient,123.8,0,2017-06-17
25670,Resort Hotel,202,2017,6,25,20,0,1,2,BB,CHE,Offline TA/TO,D,Transient,80.0,0,2017-06-20
25671,Resort Hotel,152,2017,6,25,20,0,1,2,BB,PRT,Offline TA/TO,D,Transient,80.0,0,2017-06-20
25672,Resort Hotel,201,2017,6,24,17,2,2,2,BB,AUT,Online TA,A,Transient,86.2,0,2017-06-17
25673,Resort Hotel,144,2017,6,24,11,4,6,2,BB,IRL,Online TA,E,Transient,103.6,0,2017-06-11
25674,Resort Hotel,22,2017,6,25,18,2,1,2,BB,CN,Online TA,A,Transient,122.67,0,2017-06-18
25675,Resort Hotel,13,2017,6,25,21,0,1,2,BB,PRT,Direct,A,Transient,136.0,0,2017-06-21
25676,Resort Hotel,116,2017,6,25,19,1,1,2,BB,ESP,Online TA,D,Transient,135.0,1,2017-06-19
25677,Resort Hotel,104,2017,6,25,18,2,1,2,BB,PRT,Online TA,E,Transient,122.0,2,2017-06-18
25678,Resort Hotel,47,2017,6,24,16,2,3,2,HB,IRL,Online TA,A,Transient,174.8,1,2017-06-16
25679,Resort Hotel,225,2017,6,24,14,2,5,2,BB,GBR,Online TA,A,Transient,100.71,0,2017-06-14
25680,Resort Hotel,121,2017,6,24,12,3,6,2,BB,IRL,Online TA,G,Transient,180.0,4,2017-06-12
25681,Resort Hotel,236,2017,6,23,10,4,7,2,HB,DEU,Online TA,E,Transient-Party,115.68,0,2017-06-10
25682,Resort Hotel,86,2017,6,24,14,2,5,2,HB,ESP,Online TA,C,Transient,218.0,2,2017-06-14
25683,Resort Hotel,236,2017,6,23,10,4,7,2,HB,PRT,Online TA,E,Transient-Party,113.68,0,2017-06-10
25684,Resort Hotel,33,2017,6,25,19,1,1,2,BB,RUS,Online TA,A,Transient,154.0,1,2017-06-19
25685,Resort Hotel,19,2017,6,24,17,2,2,2,HB,PRT,Direct,D,Transient,167.5,0,2017-06-17
25686,Resort Hotel,122,2017,6,24,17,2,2,2,BB,GBR,Direct,F,Transient,187.0,0,2017-06-17
25687,Resort Hotel,145,2017,6,23,7,4,10,2,BB,IRL,Direct,E,Transient,116.11,0,2017-06-07
25688,Resort Hotel,167,2017,6,24,14,2,5,3,BB,IRL,Direct,F,Transient,167.0,0,2017-06-14
25689,Resort Hotel,145,2017,6,24,14,2,5,2,BB,IRL,Online TA,A,Transient,81.2,0,2017-06-14
25690,Resort Hotel,134,2017,6,24,12,3,7,2,HB,DEU,Online TA,A,Transient,104.6,0,2017-06-12
25691,Resort Hotel,21,2017,6,25,22,0,2,2,BB,PRT,Online TA,D,Transient,169.0,1,2017-06-22
25692,Resort Hotel,126,2017,6,24,15,2,5,2,HB,BEL,Offline TA/TO,A,Transient,83.7,0,2017-06-15
25693,Resort Hotel,41,2017,6,24,15,2,5,2,HB,BEL,Offline TA/TO,E,Transient,123.0,0,2017-06-15
25694,Resort Hotel,139,2017,6,24,15,2,5,2,HB,BEL,Offline TA/TO,A,Transient,83.7,0,2017-06-15
25695,Resort Hotel,206,2017,6,24,15,2,5,2,BB,GBR,Offline TA/TO,D,Transient,70.11,1,2017-06-15
25696,Resort Hotel,213,2017,6,24,15,2,5,2,BB,GBR,Offline TA/TO,A,Transient,72.88,0,2017-06-15
25697,Resort Hotel,157,2017,6,24,13,2,7,2,BB,GBR,Online TA,D,Transient,92.0,1,2017-06-13
25698,Resort Hotel,245,2017,6,24,12,3,7,2,BB,GBR,Offline TA/TO,E,Transient,85.7,0,2017-06-12
25699,Resort Hotel,159,2017,6,24,11,4,7,2,BB,GBR,Offline TA/TO,A,Contract,58.7,0,2017-06-11
25700,Resort Hotel,192,2017,6,23,8,4,10,2,BB,GBR,Offline TA/TO,D,Contract,68.4,0,2017-06-08
25701,Resort Hotel,143,2017,6,24,13,2,7,3,BB,NOR,Online TA,A,Transient,112.42,1,2017-06-13
25702,Resort Hotel,159,2017,6,24,15,2,5,2,BB,GBR,Online TA,A,Transient,110.0,1,2017-06-15
25703,Resort Hotel,224,2017,6,24,15,2,5,2,HB,GBR,Offline TA/TO,D,Contract,96.4,1,2017-06-15
25704,Resort Hotel,159,2017,6,25,18,2,2,2,BB,GBR,Offline TA/TO,D,Transient,70.2,0,2017-06-18
25705,Resort Hotel,307,2017,6,23,8,4,10,2,HB,GBR,Offline TA/TO,D,Contract,98.4,0,2017-06-08
25706,Resort Hotel,158,2017,6,24,11,4,7,2,BB,GBR,Offline TA/TO,D,Contract,70.4,1,2017-06-11
25707,Resort Hotel,105,2017,6,24,15,2,5,2,HB,FRA,Direct,H,Transient,230.0,0,2017-06-15
25708,Resort Hotel,217,2017,6,24,15,2,5,2,HB,GBR,Offline TA/TO,D,Contract,96.4,4,2017-06-15
25709,Resort Hotel,217,2017,6,24,15,2,5,2,HB,GBR,Offline TA/TO,D,Contract,98.4,3,2017-06-15
25710,Resort Hotel,39,2017,6,25,19,1,2,2,HB,ESP,Online TA,A,Transient,206.0,1,2017-06-19
25711,Resort Hotel,29,2017,6,24,15,2,5,2,HB,LTU,Direct,A,Transient,177.0,2,2017-06-15
25712,Resort Hotel,136,2017,6,25,18,2,2,2,BB,CN,Offline TA/TO,A,Transient,73.5,0,2017-06-18
25713,Resort Hotel,258,2017,6,23,8,4,10,2,BB,GBR,Offline TA/TO,D,Contract,70.4,2,2017-06-08
25714,Resort Hotel,138,2017,6,25,20,0,2,2,BB,BRA,Online TA,G,Transient,194.0,0,2017-06-20
25715,Resort Hotel,188,2017,6,25,18,2,2,2,BB,CN,Offline TA/TO,A,Transient,56.7,1,2017-06-18
25716,Resort Hotel,145,2017,6,25,18,2,2,2,BB,CN,Offline TA/TO,A,Transient,58.7,0,2017-06-18
25717,Resort Hotel,185,2017,6,25,18,2,2,2,BB,CN,Offline TA/TO,A,Transient,62.95,1,2017-06-18
25718,Resort Hotel,194,2017,6,23,8,4,10,2,HB,RUS,Direct,D,Transient,153.5,0,2017-06-08
25719,Resort Hotel,131,2017,6,25,18,2,2,2,BB,ESP,Online TA,E,Transient,154.0,1,2017-06-18
25720,Resort Hotel,105,2017,6,25,19,1,2,2,BB,PRT,Online TA,A,Transient,120.0,1,2017-06-19
25721,Resort Hotel,147,2017,6,25,20,0,2,2,BB,PRT,Offline TA/TO,D,Transient,70.2,0,2017-06-20
25722,Resort Hotel,18,2017,6,25,21,0,1,2,BB,CN,Online TA,A,Transient,140.0,1,2017-06-21
25723,Resort Hotel,145,2017,6,25,18,2,2,2,BB,CN,Offline TA/TO,A,Transient,58.7,0,2017-06-18
25724,Resort Hotel,256,2017,6,25,20,0,2,2,BB,IRL,Online TA,E,Transient,109.1,2,2017-06-20
25725,Resort Hotel,287,2017,6,25,22,2,4,2,BB,IRL,Online TA,E,Transient,107.1,2,2017-06-22
25726,Resort Hotel,75,2017,6,24,15,2,5,2,BB,GBR,Online TA,G,Transient,223.57,1,2017-06-15
25727,Resort Hotel,242,2017,6,24,13,2,8,2,BB,GBR,Online TA,E,Transient,109.1,1,2017-06-13
25728,Resort Hotel,146,2017,6,24,13,2,8,2,HB,GBR,Offline TA/TO,A,Contract,88.7,0,2017-06-13
25729,Resort Hotel,171,2017,6,24,17,2,4,2,BB,POL,Online TA,E,Transient,154.0,2,2017-06-17
25730,Resort Hotel,163,2017,6,24,15,2,6,2,BB,IRL,Online TA,A,Transient,80.95,0,2017-06-15
25731,Resort Hotel,161,2017,6,25,20,0,3,2,BB,IRL,Online TA,A,Transient,112.0,2,2017-06-20
25732,Resort Hotel,129,2017,6,25,19,1,3,2,BB,CN,Online TA,E,Transient,118.1,0,2017-06-19
25733,Resort Hotel,339,2017,6,24,16,2,5,2,HB,FRA,Online TA,E,Transient,130.5,1,2017-06-16
25734,Resort Hotel,143,2017,6,25,21,0,2,2,BB,SWE,Online TA,A,Transient,129.0,2,2017-06-21
25735,Resort Hotel,143,2017,6,25,21,0,2,2,BB,SWE,Online TA,A,Transient,115.0,2,2017-06-21
25736,Resort Hotel,81,2017,6,25,18,2,3,2,HB,PRT,Direct,A,Transient,181.0,0,2017-06-18
25737,Resort Hotel,224,2017,6,24,13,2,8,2,BB,IRL,Online TA,D,Transient,92.0,0,2017-06-13
25738,Resort Hotel,282,2017,6,24,16,2,5,2,BB,IRL,Direct,D,Transient-Party,93.6,0,2017-06-16
25739,Resort Hotel,282,2017,6,24,16,2,5,2,BB,IRL,Direct,D,Transient-Party,120.6,0,2017-06-16
25740,Resort Hotel,256,2017,6,23,9,4,10,2,BB,GBR,Online TA,D,Transient,71.18,1,2017-06-09
25741,Resort Hotel,125,2017,6,25,20,0,3,2,BB,FRA,Online TA,E,Transient,150.0,1,2017-06-20
25742,Resort Hotel,13,2017,6,25,19,1,3,2,BB,CYP,Direct,A,Transient,98.0,0,2017-06-19
25743,Resort Hotel,190,2017,6,24,16,2,5,2,BB,PRT,Direct,D,Transient,122.5,2,2017-06-16
25744,Resort Hotel,158,2017,6,24,16,2,5,2,BB,PRT,Online TA,E,Transient,154.0,2,2017-06-16
25745,Resort Hotel,139,2017,6,24,15,2,6,2,HB,DEU,Online TA,A,Transient,107.1,0,2017-06-15
25746,Resort Hotel,339,2017,6,24,13,2,8,2,BB,GBR,Online TA,A,Transient,74.25,1,2017-06-13
25747,Resort Hotel,1,2017,6,25,21,0,2,2,BB,USA,Online TA,A,Transient,92.82,0,2017-06-21
25748,Resort Hotel,0,2017,6,25,21,0,2,2,BB,ESP,Direct,A,Transient,135.0,0,2017-06-21
25749,Resort Hotel,2,2017,6,25,22,0,1,2,BB,PRT,Online TA,A,Transient,126.0,1,2017-06-22
25750,Resort Hotel,57,2017,6,25,20,0,3,2,HB,USA,Online TA,G,Transient-Party,288.0,2,2017-06-20
25751,Resort Hotel,57,2017,6,25,20,0,3,2,HB,USA,Online TA,C,Transient-Party,248.0,2,2017-06-20
25752,Resort Hotel,33,2017,6,25,20,0,3,2,BB,USA,Online TA,C,Transient-Party,189.33,1,2017-06-20
25753,Resort Hotel,33,2017,6,25,20,0,3,2,BB,USA,Online TA,C,Transient-Party,180.0,1,2017-06-20
25754,Resort Hotel,132,2017,6,24,13,2,9,2,BB,AUT,Online TA,E,Transient,155.82,1,2017-06-13
25755,Resort Hotel,176,2017,6,23,10,4,10,2,HB,CHE,Offline TA/TO,G,Transient,177.8,1,2017-06-10
25756,Resort Hotel,275,2017,6,24,17,2,5,2,BB,GBR,Offline TA/TO,A,Transient,56.7,0,2017-06-17
25757,Resort Hotel,257,2017,6,23,10,4,10,2,BB,GBR,Offline TA/TO,A,Transient,61.2,3,2017-06-10
25758,Resort Hotel,45,2017,6,24,17,2,5,2,HB,BEL,Online TA,A,Transient,186.29,1,2017-06-17
25759,Resort Hotel,133,2017,6,24,17,2,5,2,BB,GBR,Online TA,A,Transient,92.29,0,2017-06-17
25760,Resort Hotel,10,2017,6,25,18,2,4,2,HB,GBR,Offline TA/TO,D,Contract,106.0,0,2017-06-18
25761,Resort Hotel,123,2017,6,23,10,4,10,2,BB,BRA,Offline TA/TO,G,Transient,141.14,0,2017-06-10
25762,Resort Hotel,0,2017,6,25,23,0,1,2,BB,PRT,Online TA,A,Transient,128.0,1,2017-06-23
25763,Resort Hotel,156,2017,6,24,17,2,5,2,BB,BEL,Online TA,A,Transient,110.0,1,2017-06-17
25764,Resort Hotel,223,2017,6,24,15,2,7,2,HB,AUT,Direct,F,Transient,165.0,0,2017-06-15
25765,Resort Hotel,223,2017,6,24,15,2,7,2,HB,DEU,Direct,F,Transient,165.0,0,2017-06-15
25766,Resort Hotel,137,2017,6,24,17,2,5,2,HB,PRT,Online TA,A,Transient,115.3,0,2017-06-17
25767,Resort Hotel,154,2017,6,25,19,1,4,2,BB,PRT,Online TA,A,Transient-Party,110.0,2,2017-06-19
25768,Resort Hotel,280,2017,6,24,17,2,5,2,HB,GBR,Online TA,E,Transient,150.81,3,2017-06-17
25769,Resort Hotel,75,2017,6,25,20,0,4,3,BB,GBR,Online TA,H,Transient,230.0,2,2017-06-20
25770,Resort Hotel,0,2017,6,25,23,0,1,2,BB,GBR,Direct,D,Transient,150.0,0,2017-06-23
25771,Resort Hotel,1,2017,6,25,24,1,1,2,BB,GBR,Direct,F,Transient,178.0,0,2017-06-24
25772,Resort Hotel,0,2017,6,25,23,0,1,2,BB,SWE,Direct,D,Transient,138.0,0,2017-06-23
25773,Resort Hotel,0,2017,6,25,23,0,1,2,BB,SWE,Direct,D,Transient,138.0,0,2017-06-23
25774,Resort Hotel,127,2017,6,25,19,1,4,2,BB,HRV,Online TA,C,Transient,154.8,1,2017-06-19
25775,Resort Hotel,32,2017,6,25,20,0,4,2,HB,ROU,Online TA,C,Transient,242.0,1,2017-06-20
25776,Resort Hotel,205,2017,6,24,17,2,5,3,BB,GBR,Offline TA/TO,D,Contract,92.34,3,2017-06-17
25777,Resort Hotel,26,2017,6,25,22,0,2,2,BB,BRA,Online TA,A,Transient,120.4,1,2017-06-22
25778,Resort Hotel,331,2017,6,24,17,2,5,2,BB,CHE,Online TA,G,Transient-Party,157.0,2,2017-06-17
25779,Resort Hotel,133,2017,6,25,20,0,4,2,BB,NOR,Online TA,A,Transient,96.8,0,2017-06-20
25780,Resort Hotel,218,2017,6,25,22,0,2,2,BB,CN,Online TA,G,Transient,194.0,2,2017-06-22
25781,Resort Hotel,149,2017,6,24,17,2,5,2,BB,IRL,Online TA,A,Transient,80.47,1,2017-06-17
25782,Resort Hotel,257,2017,6,24,17,2,5,2,BB,GBR,Online TA,A,Transient,84.37,1,2017-06-17
25783,Resort Hotel,182,2017,6,24,17,2,5,2,HB,HUN,Online TA,E,Transient,172.0,1,2017-06-17
25784,Resort Hotel,117,2017,6,23,10,4,10,2,BB,GBR,Direct,F,Transient,166.43,1,2017-06-10
25785,Resort Hotel,4,2017,6,25,19,1,4,2,BB,IRL,Direct,A,Transient,135.0,1,2017-06-19
25786,Resort Hotel,239,2017,6,25,19,1,4,2,BB,IRL,Online TA,A,Transient,99.0,1,2017-06-19
25787,Resort Hotel,239,2017,6,25,19,1,4,2,BB,IRL,Online TA,A,Transient,99.0,1,2017-06-19
25788,Resort Hotel,239,2017,6,25,19,1,4,3,BB,IRL,Online TA,H,Transient,185.0,1,2017-06-19
25789,Resort Hotel,239,2017,6,25,19,1,4,2,BB,IRL,Online TA,A,Transient,99.0,1,2017-06-19
25790,Resort Hotel,2,2017,6,25,23,0,1,2,BB,NLD,Direct,D,Transient,150.0,1,2017-06-23
25791,Resort Hotel,239,2017,6,25,19,1,4,1,BB,IRL,Online TA,A,Transient,99.0,1,2017-06-19
25792,Resort Hotel,154,2017,6,25,19,1,4,2,BB,PRT,Online TA,A,Transient-Party,110.0,3,2017-06-19
25793,Resort Hotel,78,2017,6,24,17,2,5,2,HB,PRT,Direct,A,Transient,153.5,1,2017-06-17
25794,Resort Hotel,26,2017,6,25,19,1,5,2,HB,POL,Online TA,D,Transient,192.33,1,2017-06-19
25795,Resort Hotel,247,2017,6,25,18,2,5,2,HB,DEU,Offline TA/TO,A,Transient,80.76,0,2017-06-18
25796,Resort Hotel,236,2017,6,25,18,2,5,2,HB,ITA,Online TA,A,Transient,92.17,1,2017-06-18
25797,Resort Hotel,16,2017,6,25,23,0,2,2,BB,GBR,Online TA,G,Transient,234.0,0,2017-06-23
25798,Resort Hotel,116,2017,6,25,20,0,5,1,BB,GBR,Direct,A,Transient,105.5,0,2017-06-20
25799,Resort Hotel,28,2017,6,25,20,0,5,2,BB,GBR,Direct,D,Transient,154.0,0,2017-06-20
25800,Resort Hotel,333,2017,6,24,11,4,10,2,HB,GBR,Offline TA/TO,D,Contract,98.4,1,2017-06-11
25801,Resort Hotel,152,2017,6,24,11,4,10,2,BB,GBR,Offline TA/TO,D,Transient,68.4,0,2017-06-11
25802,Resort Hotel,88,2017,6,25,22,0,3,2,BB,CN,Online TA,D,Transient,108.0,1,2017-06-22
25803,Resort Hotel,129,2017,6,25,23,0,2,2,BB,LUX,Direct,F,Transient,169.0,0,2017-06-23
25804,Resort Hotel,152,2017,6,24,11,4,10,2,BB,GBR,Offline TA/TO,D,Transient,70.4,0,2017-06-11
25805,Resort Hotel,97,2017,6,25,19,1,5,2,BB,ESP,Online TA,A,Transient,120.0,1,2017-06-19
25806,Resort Hotel,225,2017,6,25,18,2,5,2,HB,GBR,Offline TA/TO,A,Contract,86.7,0,2017-06-18
25807,Resort Hotel,23,2017,6,24,17,2,6,2,BB,ITA,Online TA,A,Transient,142.5,0,2017-06-17
25808,Resort Hotel,27,2017,6,25,18,2,5,2,BB,IRL,Online TA,A,Transient,141.71,1,2017-06-18
25809,Resort Hotel,9,2017,6,25,22,0,3,2,HB,PRT,Direct,A,Transient,181.0,0,2017-06-22
25810,Resort Hotel,136,2017,6,25,18,2,5,2,BB,GBR,Offline TA/TO,D,Contract,68.4,1,2017-06-18
25811,Resort Hotel,241,2017,6,24,16,2,7,2,HB,GBR,Offline TA/TO,E,Transient,113.7,0,2017-06-16
25812,Resort Hotel,2,2017,6,25,24,0,1,2,BB,PRT,Online TA,A,Transient,126.0,0,2017-06-24
25813,Resort Hotel,65,2017,6,25,22,0,3,2,HB,ESP,Online TA,D,Transient,221.0,1,2017-06-22
25814,Resort Hotel,136,2017,6,24,17,2,6,3,HB,PRT,Direct,E,Transient,213.71,1,2017-06-17
25815,Resort Hotel,12,2017,6,25,24,0,1,2,HB,ESP,Online TA,A,Transient,172.0,1,2017-06-24
25816,Resort Hotel,4,2017,6,25,24,0,1,2,BB,PRT,Online TA,A,Transient,140.0,1,2017-06-24
25817,Resort Hotel,4,2017,6,25,23,0,2,1,BB,ESP,Online TA,E,Transient,184.0,1,2017-06-23
25818,Resort Hotel,9,2017,6,25,22,0,3,2,BB,ESP,Direct,G,Transient,229.0,0,2017-06-22
25819,Resort Hotel,19,2017,6,25,24,0,1,2,BB,FIN,Online TA,G,Transient,176.0,2,2017-06-24
25820,Resort Hotel,134,2017,6,25,21,0,4,2,BB,PRT,Direct,E,Transient,141.67,2,2017-06-21
25821,Resort Hotel,35,2017,6,25,22,0,3,2,BB,PRT,Direct,D,Transient,162.83,1,2017-06-22
25822,Resort Hotel,25,2017,6,25,21,0,4,2,HB,ESP,Direct,F,Transient,236.0,0,2017-06-21
25823,Resort Hotel,1,2017,6,25,23,0,2,2,BB,ESP,Online TA,E,Transient,184.0,1,2017-06-23
25824,Resort Hotel,128,2017,6,25,19,1,5,2,BB,BRA,Online TA,F,Transient,119.35,2,2017-06-19
25825,Resort Hotel,224,2017,6,25,24,2,5,2,HB,ESP,Direct,A,Transient,117.12,0,2017-06-24
25826,Resort Hotel,6,2017,6,25,23,0,2,2,HB,ESP,Online TA,A,Transient,172.0,1,2017-06-23
25827,Resort Hotel,7,2017,6,25,23,0,2,2,BB,PRT,Direct,A,Transient,128.25,0,2017-06-23
25828,Resort Hotel,6,2017,6,25,23,0,2,2,HB,ESP,Online TA,A,Transient,172.0,1,2017-06-23
25829,Resort Hotel,82,2017,6,25,23,0,2,2,BB,GBR,Online TA,C,Transient,180.0,2,2017-06-23
25830,Resort Hotel,27,2017,6,25,24,1,1,2,BB,PRT,Direct,D,Transient,160.0,1,2017-06-24
25831,Resort Hotel,319,2017,6,24,16,3,7,2,BB,FRA,Online TA,D,Transient,88.74,1,2017-06-16
25832,Resort Hotel,150,2017,6,24,13,3,10,2,BB,IRL,Online TA,D,Transient,91.85,0,2017-06-13
25833,Resort Hotel,318,2017,6,25,22,1,3,2,BB,GBR,Online TA,A,Transient,61.68,2,2017-06-22
25834,Resort Hotel,318,2017,6,25,22,1,3,2,BB,GBR,Online TA,A,Transient,63.68,2,2017-06-22
25835,Resort Hotel,25,2017,6,25,23,1,2,2,BB,GBR,Offline TA/TO,D,Contract,78.0,0,2017-06-23
25836,Resort Hotel,6,2017,6,26,25,1,0,1,BB,PRT,Online TA,A,Transient,104.0,0,2017-06-25
25837,Resort Hotel,124,2017,6,25,20,1,5,1,BB,GBR,Online TA,F,Transient,117.04,2,2017-06-20
25838,Resort Hotel,124,2017,6,25,20,1,5,2,BB,GBR,Online TA,F,Transient,119.04,1,2017-06-20
25839,Resort Hotel,35,2017,6,25,23,1,2,2,BB,ESP,Online TA,E,Transient,170.0,1,2017-06-23
25840,Resort Hotel,242,2017,6,24,16,3,7,2,BB,IRL,Offline TA/TO,D,Transient,72.2,0,2017-06-16
25841,Resort Hotel,136,2017,6,25,23,1,2,2,BB,ESP,Online TA,A,Transient,134.0,1,2017-06-23
25842,Resort Hotel,328,2017,6,25,19,2,5,2,HB,GBR,Offline TA/TO,A,Contract,84.7,0,2017-06-19
25843,Resort Hotel,328,2017,6,25,19,2,5,2,HB,GBR,Offline TA/TO,A,Contract,86.7,0,2017-06-19
25844,Resort Hotel,27,2017,6,25,23,1,2,2,BB,PRT,Online TA,D,Transient,155.0,1,2017-06-23
25845,Resort Hotel,247,2017,6,25,22,1,3,3,HB,USA,Online TA,H,Transient,212.0,1,2017-06-22
25846,Resort Hotel,1,2017,6,26,25,1,0,2,BB,PRT,Online TA,D,Transient,101.7,1,2017-06-25
25847,Resort Hotel,23,2017,6,25,21,1,4,2,BB,ESP,Direct,A,Transient,147.0,2,2017-06-21
25848,Resort Hotel,262,2017,6,25,18,3,5,3,BB,DEU,Direct,D,Transient,113.62,0,2017-06-18
25849,Resort Hotel,2,2017,6,26,25,1,0,2,BB,PRT,Online TA,D,Transient,101.7,1,2017-06-25
25850,Resort Hotel,9,2017,6,25,23,1,2,1,BB,PRT,Offline TA/TO,A,Transient,135.0,0,2017-06-23
25851,Resort Hotel,247,2017,6,25,22,1,3,2,HB,HUN,Online TA,A,Transient-Party,108.9,0,2017-06-22
25852,Resort Hotel,247,2017,6,25,22,1,3,2,HB,HUN,Online TA,A,Transient-Party,108.9,0,2017-06-22
25853,Resort Hotel,247,2017,6,25,22,1,3,2,HB,HUN,Online TA,A,Transient-Party,108.9,0,2017-06-22
25854,Resort Hotel,2,2017,6,26,25,1,0,1,BB,PRT,Online TA,A,Transient,72.0,0,2017-06-25
25855,Resort Hotel,5,2017,6,26,25,1,0,2,BB,PRT,Online TA,A,Transient,88.2,1,2017-06-25
25856,Resort Hotel,207,2017,6,24,16,3,7,2,BB,GBR,Online TA,A,Transient,110.0,1,2017-06-16
25857,Resort Hotel,19,2017,6,25,24,1,1,2,BB,USA,Direct,E,Transient,155.0,2,2017-06-24
25858,Resort Hotel,132,2017,6,25,19,2,5,2,BB,BEL,Online TA,E,Transient,147.43,1,2017-06-19
25859,Resort Hotel,11,2017,6,25,23,1,2,2,BB,GBR,Direct,E,Transient,166.08,0,2017-06-23
25860,Resort Hotel,20,2017,6,25,22,1,3,2,BB,GBR,Online TA,A,Transient,140.0,1,2017-06-22
25861,Resort Hotel,0,2017,6,26,25,1,0,2,BB,JOR,Online TA,D,Transient,101.7,1,2017-06-25
25862,Resort Hotel,0,2017,6,26,25,1,0,2,BB,PRT,Online TA,E,Transient,142.0,0,2017-06-25
25863,Resort Hotel,223,2017,6,25,19,2,5,2,FB,POL,Offline TA/TO,E,Contract,158.9,0,2017-06-19
25864,Resort Hotel,332,2017,6,26,25,4,10,2,BB,GBR,Offline TA/TO,A,Contract,64.42,0,2017-06-25
25865,Resort Hotel,157,2017,6,25,18,4,5,2,HB,FRA,Direct,F,Transient,166.56,0,2017-06-18
25866,Resort Hotel,273,2017,6,25,20,2,5,2,BB,GBR,Offline TA/TO,A,Transient,56.7,0,2017-06-20
25867,Resort Hotel,198,2017,6,25,19,3,5,2,HB,CHE,Online TA,A,Transient,142.0,3,2017-06-19
25868,Resort Hotel,294,2017,6,25,20,2,5,2,BB,GBR,Offline TA/TO,D,Contract,70.4,0,2017-06-20
25869,Resort Hotel,253,2017,6,24,13,4,10,2,HB,GBR,Offline TA/TO,A,Contract,86.7,0,2017-06-13
25870,Resort Hotel,264,2017,6,24,17,4,6,2,BB,GBR,Offline TA/TO,D,Contract,68.4,0,2017-06-17
25871,Resort Hotel,112,2017,6,25,24,2,1,2,HB,ESP,Online TA,A,Transient,192.0,2,2017-06-24
25872,Resort Hotel,250,2017,6,24,17,4,6,2,BB,IRL,Online TA,E,Transient,107.1,4,2017-06-17
25873,Resort Hotel,246,2017,6,23,6,6,15,2,BB,IRL,Online TA,A,Transient,82.0,1,2017-06-06
25874,Resort Hotel,218,2017,6,25,20,2,5,2,BB,PRT,Online TA,A,Transient,116.43,1,2017-06-20
25875,Resort Hotel,21,2017,6,25,24,2,1,2,BB,ESP,Online TA,A,Transient,114.8,0,2017-06-24
